zip,lat,lng
38356,35.43840,-88.89379
38357,35.04483,-88.41536
38358,35.91667,-88.75866
38359,35.36984,-88.35136
38361,35.31130,-88.29992
38362,35.72907,-88.78298
38363,35.68784,-88.11073
38365,35.05207,-88.23124
38366,35.47900,-88.74127
38367,35.05305,-88.62324
38368,35.51091,-88.34813
38369,36.13192,-88.94267
38370,35.38430,-88.24532
38371,35.42397,-88.29529
38372,35.14356,-88.15687
38374,35.50561,-88.23090
38375,35.15781,-88.59170
38376,35.09858,-88.36870
38379,35.16424,-88.43375
38380,35.77963,-88.03921
38381,35.35714,-88.97142
38382,35.96838,-88.98446
38387,35.87292,-88.27746
38388,35.78157,-88.31997
38390,35.84053,-88.37230
38391,35.54657,-88.99218
38392,35.45673,-89.04484
38401,35.62916,-87.02153
38425,35.41215,-87.94293
38449,35.04047,-86.81821
38450,35.18363,-87.79281
38451,35.46053,-86.99224
38452,35.08035,-87.79631
38453,35.12136,-86.81211
38454,35.72817,-87.34532
38455,35.04354,-86.88571
38456,35.33547,-87.26639
38457,35.02932,-87.28445
38459,35.19428,-86.80545
38460,35.08866,-87.15319
38461,35.59300,-87.34197
38462,35.52893,-87.56200
38463,35.07059,-87.64512
38464,35.28992,-87.43375
38468,35.13515,-87.29106
38469,35.07463,-87.42832
38471,35.08390,-87.93240
38472,35.37759,-87.03855
38473,35.02125,-87.17167
38474,35.51840,-87.22591
38475,35.25348,-88.01609
38476,35.84120,-87.21376
38477,35.06497,-86.99308
38478,35.23288,-87.00587
38481,35.03129,-87.49237
38482,35.76882,-87.14990
38483,35.44076,-87.33366
38485,35.35667,-87.78225
38486,35.17056,-87.54511
38487,35.71839,-87.23346
38488,35.04292,-86.66349
38501,36.22604,-85.53329
38504,36.39560,-84.72443
38505,36.17506,-85.50508
38506,36.18704,-85.43352
38541,36.53802,-85.33560
38542,36.31713,-85.20221
38543,36.35009,-85.15000
38544,36.12359,-85.66314
38545,36.23209,-85.66283
38547,36.15465,-86.00947
38548,36.16415,-85.79051
38549,36.56211,-85.14906
38551,36.55805,-85.48718
38552,36.21769,-85.81377
38553,36.20088,-85.01037
38554,36.24949,-85.16165
38555,35.88788,-84.98902
38556,36.40676,-84.91895
38558,36.00985,-84.86656
38559,35.80844,-85.50801
38560,36.22193,-85.85564
38562,36.35400,-85.65767
38563,36.20880,-86.02072
38564,36.27593,-85.73592
38565,36.26275,-85.00946
38567,36.13283,-85.92567
38568,36.43849,-85.47306
38569,36.09234,-85.86313
38570,36.37629,-85.32641
38571,36.05160,-85.01280
38572,35.84906,-85.12896
38573,36.49342,-85.22388
38574,36.14364,-85.22929
38575,36.55322,-85.62950
38577,36.56596,-84.97252
38578,35.98179,-85.19833
38579,35.83587,-85.54818
38580,36.29001,-85.29993
38581,35.74104,-85.62083
38582,36.09944,-85.76455
38583,35.94454,-85.44221
38585,35.61853,-85.48553
38587,35.86476,-85.61400
38588,36.44639,-85.73067
38589,36.28558,-85.07711
38601,34.49233,-89.44306
38603,34.84841,-89.14226
38606,34.30329,-89.95225
38610,34.65179,-89.02555
38611,34.85623,-89.67602
38614,34.15704,-90.59774
38617,34.35181,-90.51847
38618,34.71628,-89.93785
38619,34.51814,-89.83554
38620,34.23014,-89.90251
38621,34.44719,-90.17046
38622,34.17191,-90.13849
38623,34.36763,-90.28283
38625,34.61214,-88.82644
38626,34.51736,-90.41453
38627,34.41783,-89.20794
38629,34.86281,-89.00979
38630,34.27884,-90.68561
38631,34.36098,-90.61998
38632,34.79591,-90.01507
38633,34.64734,-89.19497
38635,34.76692,-89.48633
38637,34.95208,-90.04921
38639,34.30306,-90.43194
38641,34.91188,-90.19136
38642,34.92890,-89.33459
38643,34.14849,-90.26086
38644,34.46081,-90.49353
38645,34.24783,-90.47638
38646,34.28881,-90.31441
38647,34.96351,-89.22411
38650,34.52810,-89.14545
38651,34.89342,-90.00222
38652,34.48307,-88.99667
38654,34.93393,-89.81628
38655,34.33322,-89.47331
38658,34.18834,-89.90100
38659,34.62150,-89.33151
38661,34.89699,-89.56106
38663,34.73397,-88.88066
38664,34.81146,-90.32925
38665,34.58327,-90.16601
38666,34.42588,-89.92027
38668,34.59067,-89.91782
38670,34.41689,-90.28871
38671,34.96626,-89.99815
38672,34.91140,-89.92789
38673,34.29344,-89.63581
38674,34.86837,-88.89240
38676,34.66573,-90.38577
38677,34.36541,-89.53718
38680,34.95167,-90.14615
38683,34.93491,-88.86731
38685,34.59307,-89.48849
38701,33.31074,-91.04426
38702,33.53567,-91.18005
38703,33.47566,-91.05283
38704,33.00717,-91.02125
38720,34.10840,-90.78801
38721,32.98963,-90.74636
38722,33.26030,-90.88394
38723,33.22966,-91.03837
38725,33.64876,-91.03095
38726,33.75580,-90.98871
38730,33.68286,-90.79078
38731,33.07835,-91.05177
38732,33.75885,-90.72559
38736,33.64279,-90.53737
38737,33.86352,-90.52417
38738,33.94510,-90.53314
38740,34.05768,-90.79876
38744,33.01415,-91.03715
38745,32.97094,-90.99445
38746,33.96197,-90.90927
38748,33.15120,-90.90205
38749,33.44742,-90.75237
38751,33.44553,-90.68699
38753,33.34734,-90.57628
38754,33.24994,-90.62253
38756,33.38958,-90.86025
38759,33.82516,-90.73033
38760,33.45803,-90.98927
38761,33.43015,-90.48446
38762,33.89594,-90.71663
38764,33.78011,-90.86620
38765,33.06911,-90.87461
38767,34.14050,-90.78472
38768,33.97619,-90.50037
38769,33.86478,-90.98530
38771,33.73996,-90.52899
38772,33.55924,-91.05235
38773,33.60726,-90.77688
38774,33.96004,-90.76286
38778,33.54712,-90.53133
38781,33.90855,-90.75659
38801,34.22263,-88.77459
38804,34.28138,-88.67287
38821,33.97752,-88.43675
38824,34.52078,-88.64302
38826,34.30125,-88.84148
38827,34.49177,-88.27620
38828,34.42986,-88.86919
38829,34.65061,-88.52721
38833,34.91815,-88.31903
38834,34.91711,-88.57178
38838,34.54643,-88.25574
38841,34.35258,-89.01530
38843,34.26205,-88.37634
38844,33.83861,-88.25526
38846,34.85172,-88.38539
38847,34.41254,-88.23296
38848,33.93765,-88.27107
38849,34.46096,-88.69605
38850,34.05889,-89.05794
38851,33.91035,-88.96773
38852,34.84369,-88.21325
38855,34.32334,-88.48541
38856,34.46711,-88.45515
38857,34.28152,-88.57499
38858,34.09995,-88.54948
38859,34.51488,-88.37512
38860,33.97175,-88.76141
38862,34.16814,-88.62324
38863,34.21791,-89.01905
38864,34.15780,-89.20782
38865,34.78803,-88.59541
38866,34.36762,-88.68008
38868,34.12355,-88.76264
38869,34.35746,-88.83513
38870,34.06743,-88.33628
38871,34.38171,-89.24725
38873,34.65970,-88.24293
38876,34.21359,-88.23029
38878,33.90451,-89.18745
38879,34.18462,-88.71816
38901,33.76253,-89.80291
38913,34.13888,-89.38487
38914,33.84621,-89.41659
38915,34.03764,-89.38886
38916,33.81653,-89.35274
38917,33.56495,-90.00451
38920,33.91006,-89.99534
38921,33.98215,-90.14418
38922,33.93376,-89.64556
38923,33.38878,-89.98806
38924,33.29149,-90.22461
38925,33.62603,-89.63428
38927,34.14288,-90.02684
38928,33.86947,-90.29190
38929,33.73946,-89.53131
38930,33.53801,-90.15439
38940,33.74415,-90.05682
38941,33.48457,-90.35823
38943,33.53990,-89.84557
38944,33.76501,-90.34154
38945,33.60045,-90.16936
38946,33.36400,-90.37855
38947,33.53385,-89.89854
38948,34.07186,-89.87026
38949,34.19157,-89.42542
38950,33.73306,-90.20005
38951,33.97378,-89.29049
38952,33.62812,-90.34487
38953,33.93067,-89.93340
38954,33.41541,-90.21216
38957,33.99174,-90.35033
38958,33.30367,-90.42815
38961,33.95453,-89.91497
38962,33.87215,-90.18524
38963,34.02490,-90.39283
38964,34.09906,-90.39849
38965,34.13555,-89.60175
38966,33.94704,-90.31916
38967,33.45740,-89.73245
39038,33.18606,-90.48458
39039,32.81656,-90.22886
39040,32.62971,-90.41748
39041,32.40477,-90.46886
39042,32.19767,-89.89490
39044,32.02930,-89.97467
39045,32.81954,-89.78455
39046,32.63235,-89.98364
39047,32.42097,-89.94574
39051,32.77808,-89.49017
39054,32.77434,-90.93928
39056,32.37355,-90.35059
39057,32.49085,-89.28443
39059,31.98246,-90.35578
39061,33.08640,-90.82058
39062,31.98510,-89.89831
39063,33.11667,-89.89749
39066,32.29663,-90.60615
39067,33.11008,-89.44378
39069,31.68616,-91.04325
39071,32.55637,-90.31838
39073,32.10243,-90.13582
39074,32.39370,-89.47801
39078,31.87805,-90.18820
39079,32.94025,-89.89806
39082,31.94184,-90.12007
39083,31.84462,-90.47731
39086,31.94943,-90.76663
39088,32.75464,-90.70371
39090,33.00202,-89.54390
39092,32.31947,-89.36344
39094,32.58625,-89.66316
39095,33.12960,-90.08712
39096,31.81763,-91.12069
39097,32.98907,-90.60767
39108,33.14934,-89.33854
39110,32.50420,-90.14724
39111,31.89663,-89.71809
39113,32.91275,-91.02080
39114,31.95184,-89.82459
39115,33.04486,-90.56690
39116,31.89644,-89.53825
39117,32.29624,-89.65695
39119,31.75155,-89.67078
39120,31.50880,-91.35737
39140,31.74925,-90.02021
39144,31.82121,-90.79216
39145,32.34466,-89.79436
39146,32.87590,-89.99491
39149,31.83197,-90.01065
39150,32.00474,-90.97605
39152,32.20748,-89.58547
39153,32.04513,-89.49005
39154,32.22511,-90.44467
39156,32.54654,-90.77759
39157,32.42587,-90.16985
39159,32.82657,-90.93538
39160,32.99238,-89.76480
39162,32.61880,-90.62442
39166,33.04082,-90.48164
39167,32.09416,-90.04120
39168,31.83188,-89.41182
39169,33.21552,-90.24512
39170,32.11177,-90.33065
39174,32.40148,-90.15954
39175,32.09072,-90.63124
39176,33.30608,-89.76833
39177,32.62327,-90.80027
39179,32.80244,-90.09694
39180,32.22404,-90.85713
39183,32.44211,-90.80927
39189,32.60800,-89.40015
39191,31.71131,-90.42433
39192,33.18044,-89.76339
39193,32.23448,-90.07933
39194,32.84299,-90.51510
39201,32.28961,-90.18432
39202,32.31111,-90.17098
39203,32.30892,-90.20031
39204,32.27931,-90.20633
39206,32.37239,-90.17246
39208,32.25973,-90.09189
39209,32.39552,-90.29317
39211,32.37214,-90.12274
39212,32.24324,-90.28039
39213,32.39276,-90.23659
39216,32.33386,-90.15965
39217,32.29913,-90.21049
39218,32.23041,-90.15962
39232,32.33067,-90.09179
39269,32.30114,-90.18890
39272,32.19061,-90.25833
39301,32.27365,-88.58036
39305,32.46303,-88.71472
39307,32.33487,-88.79684
39309,32.54893,-88.61542
39320,32.57033,-88.74906
39322,31.53555,-88.50382
39323,32.35226,-88.92376
39325,32.56198,-88.87746
39326,32.60274,-88.65617
39327,32.44609,-89.11855
39328,32.74351,-88.69861
39330,32.18080,-88.84339
39332,32.30430,-88.99886
39335,32.53314,-88.49109
39336,32.30060,-89.26220
39337,32.50769,-88.97998
39338,32.10674,-89.23094
39339,33.10191,-89.01166
39341,33.09855,-88.56639
39342,32.42450,-88.64834
39345,32.29179,-89.12190
39346,32.96504,-89.09553
39347,32.06044,-88.94200
39348,32.01529,-89.03267
39350,32.79647,-89.12524
39352,32.68404,-88.48169
39354,32.87533,-88.84042
39355,32.05473,-88.62465
39356,32.13421,-89.02197
39358,32.90539,-88.41119
39359,32.56782,-89.33357
39360,31.86481,-88.75402
39361,32.99547,-88.59638
39362,31.39096,-88.54113
39363,32.12705,-88.76548
39364,32.40528,-88.48662
39365,32.60269,-89.12613
39366,31.94382,-88.91862
39367,31.67687,-88.66586
39401,31.23411,-89.26588
39402,31.33370,-89.41917
39406,31.32844,-89.33457
39421,31.49236,-89.72124
39422,31.95931,-89.25771
39423,31.17049,-88.91512
39425,31.06036,-89.08013
39426,30.65522,-89.66126
39427,31.48013,-89.81454
39428,31.65105,-89.57284
39429,31.23938,-89.76317
39437,31.57993,-89.21857
39439,31.84917,-89.01399
39440,31.69321,-89.14724
39443,31.71672,-89.07815
39451,31.17720,-88.62166
39452,30.87397,-88.60200
39455,31.01187,-89.45881
39456,31.06007,-88.82370
39459,31.48979,-89.30457
39461,31.20579,-88.73271
39462,31.23401,-89.05662
39464,31.49200,-89.08394
39465,31.33957,-89.18817
39466,30.52051,-89.58593
39470,30.82294,-89.56887
39474,31.61260,-89.85518
39475,31.15347,-89.42537
39476,31.38697,-88.86693
39477,31.78827,-89.03380
39478,31.05418,-89.85681
39479,31.52926,-89.45818
39480,31.71151,-89.31509
39481,31.86839,-89.23820
39482,31.37202,-89.57915
39483,31.24277,-89.93235
39501,30.38297,-89.10243
39503,30.47461,-89.15288
39507,30.40048,-89.03447
39520,30.26890,-89.48079
39525,30.38193,-89.37078
39530,30.40893,-88.88106
39531,30.40399,-88.96613
39532,30.48829,-88.96730
39534,30.40773,-88.92468
39540,30.43785,-88.89793
39553,30.41045,-88.64389
39556,30.44153,-89.43997
39560,30.37635,-89.17273
39561,30.70252,-89.15488
39562,30.54668,-88.48945
39563,30.42175,-88.52308
39564,30.40477,-88.77123
39565,30.58710,-88.74446
39567,30.36545,-88.54012
39571,30.42007,-89.27504
39572,30.25083,-89.60480
39573,30.73099,-89.09340
39574,30.61013,-89.09177
39576,30.28981,-89.38339
39577,30.90473,-89.08649
39581,30.35710,-88.48932
39601,31.56329,-90.47108
39629,31.43664,-90.45685
39630,31.45931,-90.84535
39631,31.06721,-91.13401
39633,31.30644,-91.18065
39635,31.19143,-90.46343
39638,31.22500,-90.99592
39641,31.35640,-90.18185
39643,31.24655,-90.01426
39645,31.14879,-90.79889
39647,31.52597,-90.72270
39648,31.18938,-90.38422
39652,31.11366,-90.47540
39653,31.48182,-90.86448
39654,31.54494,-90.13668
39656,31.44390,-89.93180
39657,31.04032,-90.50627
39661,31.48445,-91.08347
39662,31.38637,-90.28539
39663,31.59489,-90.03816
39664,31.32597,-90.67415
39665,31.64281,-90.20918
39666,31.29493,-90.48252
39667,31.12474,-90.12616
39668,31.71049,-90.80934
39669,31.12112,-91.38312
39701,33.39393,-88.50472
39702,33.43974,-88.34471
39705,33.58794,-88.44110
39730,33.84363,-88.56561
39735,33.34457,-89.18613
39736,33.43191,-88.65232
39737,33.67057,-89.33032
39739,33.23935,-88.57386
39740,33.72245,-88.30533
39741,33.64529,-88.86607
39743,33.33676,-88.61892
39744,33.58088,-89.31022
39745,33.29655,-89.45123
39746,33.74904,-88.41496
39747,33.40924,-89.55455
39750,33.56895,-89.04479
39751,33.69533,-89.09321
39752,33.52261,-89.15075
39755,33.60782,-88.96438
39756,33.75672,-88.74108
39759,33.43792,-88.82514
39760,33.46423,-88.70514
39762,33.45279,-88.79521
39766,33.58771,-88.31207
39767,33.47549,-89.44871
39769,33.32193,-89.01784
39771,33.60624,-89.27529
39772,33.29511,-89.30431
39773,33.64768,-88.69033
39776,33.78014,-89.04047
39813,31.42316,-84.68430
39815,30.73885,-84.49070
39817,30.94354,-84.60200
39819,30.78076,-84.64120
39823,31.33357,-84.94703
39824,31.49516,-84.92502
39825,30.93077,-84.74076
39826,31.82063,-84.34889
39827,30.94761,-84.21038
39828,30.80835,-84.22409
39834,30.89429,-84.43116
39836,31.66601,-84.86863
39837,31.15210,-84.67771
39840,31.78130,-84.76412
39841,31.29287,-84.68504
39842,31.76095,-84.43748
39845,30.95145,-84.89272
39846,31.56297,-84.74590
39851,31.61983,-84.99258
39854,31.86922,-85.05256
39859,30.98764,-84.81276
39861,31.13535,-84.98725
39862,31.45937,-84.51738
39866,31.55948,-84.59440
39867,31.82842,-84.92789
39870,31.32203,-84.41414
39877,31.91516,-84.51158
39885,31.71744,-84.35107
39886,31.74574,-84.62152
39897,30.91120,-84.32981
40003,38.27670,-85.04382
40004,37.80312,-85.46593
40006,38.59622,-85.33304
40007,38.45835,-84.99915
40008,37.90895,-85.27500
40009,37.47023,-85.10736
40010,38.37252,-85.45950
40011,38.52777,-85.17008
40012,37.89818,-85.18661
40013,37.93905,-85.46649
40014,38.34026,-85.42968
40019,38.38065,-85.16433
40020,37.93478,-85.38742
40022,38.15140,-85.34293
40023,38.17414,-85.43234
40025,38.29982,-85.64876
40026,38.43116,-85.53264
40031,38.42942,-85.40081
40033,37.54424,-85.22557
40036,38.41589,-84.98245
40037,37.66064,-85.41752
40040,37.77704,-85.06929
40041,38.25590,-85.66416
40045,38.68697,-85.35859
40046,38.02393,-85.16979
40047,38.03940,-85.55524
40048,37.84704,-85.47026
40049,37.66352,-85.39503
40050,38.44604,-85.18675
40051,37.67707,-85.55147
40052,37.60413,-85.48794
40055,38.49520,-85.32603
40056,38.30381,-85.49014
40057,38.39419,-85.04291
40058,38.43274,-85.17046
40059,38.35749,-85.59359
40060,37.54233,-85.46627
40062,37.60700,-85.44135
40063,37.57070,-85.34209
40065,38.21532,-85.20609
40067,38.22257,-85.36960
40068,38.39554,-85.27419
40069,37.72385,-85.20768
40070,38.47203,-85.23503
40071,38.04287,-85.37875
40075,38.56813,-85.11267
40076,38.11373,-85.08612
40077,38.49545,-85.44464
40078,37.83111,-85.14477
40104,38.08553,-86.33285
40107,37.72533,-85.59883
40108,37.96982,-86.17287
40109,38.06450,-85.75037
40110,37.93284,-85.65836
40111,37.77470,-86.62906
40115,37.72789,-86.22834
40117,37.89658,-86.12429
40118,38.09750,-85.75120
40119,37.60820,-86.55316
40121,37.95262,-85.92441
40140,37.76313,-86.35395
40142,37.89322,-86.20409
40143,37.78135,-86.50976
40144,37.74009,-86.36827
40145,37.64046,-86.31439
40146,37.84938,-86.33084
40150,37.88023,-85.71328
40152,37.61351,-86.46358
40155,37.93575,-85.99203
40157,38.04996,-86.43619
40160,37.81301,-85.93168
40161,38.00198,-86.38624
40162,37.75680,-86.05993
40165,37.97314,-85.67195
40170,37.96383,-86.50900
40171,37.96520,-86.45792
40175,37.81900,-86.08989
40176,37.91874,-86.33320
40177,38.00677,-85.92153
40178,37.65959,-86.41256
40202,38.25789,-85.75375
40203,38.25270,-85.76517
40204,38.23991,-85.72159
40205,38.22300,-85.68326
40206,38.25983,-85.70464
40207,38.26689,-85.65695
40208,38.21747,-85.76585
40209,38.18989,-85.74830
40210,38.23153,-85.78621
40211,38.23582,-85.82458
40212,38.27193,-85.79921
40213,38.17759,-85.71941
40214,38.15177,-85.78077
40215,38.19048,-85.78573
40216,38.18900,-85.83926
40217,38.21671,-85.73752
40218,38.18945,-85.65426
40219,38.13970,-85.68605
40220,38.21649,-85.61781
40222,38.27177,-85.61945
40223,38.25847,-85.53977
40228,38.13408,-85.62630
40229,38.08950,-85.65388
40231,38.19506,-85.69492
40241,38.29997,-85.57569
40242,38.27747,-85.59051
40243,38.24180,-85.53612
40245,38.26756,-85.44617
40258,38.14627,-85.87793
40272,38.07846,-85.85312
40280,38.24764,-85.68831
40291,38.13079,-85.58367
40299,38.15169,-85.51717
40310,37.74934,-84.76461
40311,38.33205,-83.99710
40312,37.85468,-83.93970
40313,38.14699,-83.37661
40316,37.93770,-83.54166
40322,37.93514,-83.63304
40324,38.24565,-84.55065
40328,37.60395,-85.06706
40330,37.78772,-84.88806
40334,38.01349,-83.76232
40336,37.68298,-83.99095
40337,37.94234,-83.85465
40339,37.94409,-84.63890
40342,37.99582,-84.97952
40346,37.98712,-83.74388
40347,38.15829,-84.72835
40348,38.28872,-84.12936
40350,38.30467,-83.87385
40351,38.20480,-83.41553
40353,38.06547,-83.94882
40356,37.87495,-84.56337
40358,38.06051,-83.67551
40359,38.49191,-84.80285
40360,38.15520,-83.78954
40361,38.20889,-84.22720
40363,38.51441,-85.00976
40370,38.40348,-84.52508
40371,38.08300,-83.59513
40372,37.91176,-84.88811
40374,38.21485,-83.90215
40376,37.77274,-83.69001
40379,38.30209,-84.68707
40380,37.82978,-83.77550
40383,38.00662,-84.73933
40385,37.73820,-84.13367
40387,37.93358,-83.49227
40390,37.85116,-84.66569
40391,37.97031,-84.14512
40402,37.29104,-83.97651
40403,37.57045,-84.27193
40404,37.57347,-84.29086
40409,37.36916,-84.43491
40419,37.45157,-84.49443
40422,37.64100,-84.79727
40434,37.39416,-83.94082
40437,37.43559,-84.87013
40440,37.58592,-84.82002
40442,37.33892,-84.74129
40444,37.66625,-84.57803
40445,37.33885,-84.18729
40447,37.48002,-84.02519
40448,37.46342,-84.75230
40456,37.35347,-84.31951
40460,37.40418,-84.21587
40461,37.58253,-84.40600
40464,37.57227,-84.92506
40468,37.63393,-84.97824
40472,37.73213,-83.85967
40475,37.76165,-84.31256
40481,37.44882,-84.09013
40484,37.52058,-84.67393
40486,37.36533,-83.86280
40489,37.36574,-84.63725
40502,38.01095,-84.48319
40503,38.00583,-84.53347
40504,38.04241,-84.54402
40505,38.06065,-84.45724
40506,38.02833,-84.50309
40507,38.04696,-84.49635
40508,38.06135,-84.51166
40509,37.99735,-84.37785
40510,38.07120,-84.58383
40511,38.14102,-84.46162
40513,38.01659,-84.60503
40514,37.98246,-84.56305
40515,37.91767,-84.39144
40516,38.07180,-84.36400
40517,37.98296,-84.48942
40601,38.23492,-84.86879
40604,38.17552,-84.86468
40701,36.92179,-84.16205
40729,37.25525,-84.13648
40734,36.92994,-83.97504
40737,37.01237,-84.12794
40740,37.02058,-84.03731
40741,37.13679,-84.12727
40743,37.07252,-84.11535
40744,37.02945,-84.11898
40759,36.81297,-84.05712
40763,36.68923,-83.92560
40769,36.70435,-84.18973
40771,36.85477,-84.02779
40801,36.86896,-83.24815
40806,36.89122,-83.29701
40807,36.96409,-82.94600
40808,36.99632,-83.20338
40810,36.90694,-83.37458
40813,36.71020,-83.59225
40815,36.78448,-83.21911
40816,37.01021,-83.29084
40818,36.82160,-83.24314
40819,36.81340,-83.46080
40820,36.74848,-83.17948
40823,36.95865,-82.99099
40824,36.82530,-83.37531
40826,37.04241,-82.77009
40827,37.03739,-83.51277
40828,36.87182,-83.15259
40829,36.79611,-83.30234
40830,36.76018,-83.32857
40831,36.76434,-83.35676
40840,36.90005,-83.44003
40843,36.90011,-83.01298
40844,37.05780,-83.34143
40845,36.79882,-83.51797
40847,36.85057,-83.17478
40849,36.89397,-83.13173
40854,36.84551,-83.35367
40855,36.92986,-82.88533
40856,36.72316,-83.52752
40858,37.01256,-83.40918
40862,37.01755,-82.85616
40863,36.72718,-83.43090
40865,36.92006,-83.21116
40868,37.07897,-83.46019
40870,36.92342,-83.14436
40873,36.81824,-83.40932
40874,36.97585,-83.48639
40902,36.86150,-83.60223
40903,36.80290,-83.80094
40906,36.87221,-83.88200
40913,36.93613,-83.55890
40914,37.14487,-83.56891
40915,36.89041,-83.81255
40921,36.76955,-83.88401
40923,36.91932,-83.84545
40927,36.87313,-83.06307
40935,36.92610,-83.70858
40939,36.81150,-83.69778
40940,36.60255,-83.93904
40941,37.12492,-83.73239
40943,36.96506,-83.85717
40946,36.97420,-83.80719
40949,36.88002,-83.87254
40953,36.93797,-83.80134
40958,36.80988,-83.59692
40962,37.14589,-83.74556
40964,36.77238,-83.31227
40965,36.64635,-83.72081
40972,37.25963,-83.57703
40977,36.70013,-83.77232
40979,37.00554,-83.51108
40982,36.93274,-83.69009
40983,37.33095,-83.75461
40988,36.86660,-83.51663
40995,36.76101,-83.81546
40997,36.89454,-83.66203
41001,38.91761,-84.40336
41002,38.74205,-83.97354
41003,38.52964,-84.39025
41004,38.64413,-84.08798
41005,39.00676,-84.76012
41006,38.78443,-84.34564
41007,38.89219,-84.29463
41008,38.66326,-85.16867
41010,38.49963,-84.60819
41011,39.06713,-84.53267
41014,39.06595,-84.50520
41015,38.97971,-84.47859
41016,39.08875,-84.54848
41017,39.02920,-84.56213
41018,39.01490,-84.60219
41030,38.78876,-84.58929
41031,38.41780,-84.28871
41033,38.76919,-84.44514
41034,38.72393,-83.89132
41035,38.71922,-84.65435
41039,38.41430,-83.87143
41040,38.65077,-84.33116
41041,38.40740,-83.72068
41042,39.00097,-84.65100
41043,38.76169,-84.20495
41044,38.61043,-83.97243
41045,38.72196,-85.02164
41046,38.71738,-84.80334
41048,39.09992,-84.70608
41049,38.26828,-83.64416
41051,38.93436,-84.55181
41052,38.67799,-84.76852
41055,38.52539,-83.86646
41056,38.60194,-83.77740
41059,39.01340,-84.35138
41062,38.70401,-83.92284
41063,38.84690,-84.49430
41064,38.51347,-84.06423
41071,39.07180,-84.48512
41073,39.10136,-84.47877
41074,39.11231,-84.46284
41075,39.08244,-84.45711
41076,39.01732,-84.43646
41080,39.05469,-84.82419
41083,38.66603,-84.96743
41085,39.03641,-84.39333
41086,38.68921,-84.87144
41091,38.91027,-84.73633
41092,38.81561,-84.68821
41093,38.37814,-83.55318
41094,38.88275,-84.62411
41095,38.77369,-84.74747
41097,38.62118,-84.58144
41098,38.58687,-85.00817
41099,39.03589,-84.46819
41101,38.47259,-82.64583
41102,38.42763,-82.73019
41121,38.43941,-82.83367
41124,38.06390,-82.86989
41129,38.32093,-82.65626
41132,38.25684,-82.82318
41135,38.34429,-83.30198
41139,38.51555,-82.72835
41141,38.53172,-83.16895
41142,38.27766,-83.07316
41143,38.33494,-82.97524
41144,38.54080,-82.94252
41146,38.27918,-82.89602
41149,38.09925,-83.07651
41159,38.01041,-82.97507
41164,38.28843,-83.15717
41166,38.62638,-83.10231
41168,38.30705,-82.75056
41169,38.53553,-82.73789
41171,38.08886,-83.10625
41174,38.70627,-83.00708
41175,38.64887,-82.97208
41179,38.53505,-83.37014
41180,38.15080,-82.88448
41183,38.55350,-82.73805
41189,38.54764,-83.56289
41201,38.07445,-82.73829
41203,37.83576,-82.44778
41204,37.82954,-82.67233
41214,37.80317,-82.62500
41216,37.73249,-82.80375
41219,37.92585,-82.90535
41222,37.75589,-82.85845
41224,37.81075,-82.55249
41226,37.98017,-82.95498
41230,38.06327,-82.66844
41231,37.80992,-82.39224
41232,37.94102,-82.72972
41234,37.79023,-82.74193
41238,37.84623,-82.96118
41240,37.82397,-82.79649
41250,37.71080,-82.44793
41254,37.88730,-82.71530
41255,37.91998,-82.82580
41256,37.83735,-82.89181
41257,37.92326,-82.79808
41260,37.82557,-82.75279
41262,37.84510,-82.63009
41263,37.86442,-82.75188
41264,37.92491,-82.68145
41265,37.74818,-82.70725
41267,37.88171,-82.43884
41268,37.78845,-82.78527
41271,37.82245,-82.72358
41274,37.86416,-82.81070
41301,37.72870,-83.49232
41311,37.58322,-83.71071
41314,37.42558,-83.64021
41317,37.44568,-83.15319
41332,37.80075,-83.38922
41339,37.51619,-83.26911
41348,37.40939,-83.30103
41352,37.82293,-83.33029
41360,37.80139,-83.61461
41365,37.70678,-83.62887
41366,37.59503,-83.21778
41367,37.41501,-83.22782
41385,37.66380,-83.31477
41390,37.41007,-83.38073
41397,37.68905,-83.67336
41408,37.77951,-83.28450
41421,37.99205,-83.19470
41425,37.88775,-83.41771
41464,37.67045,-82.96959
41465,37.72910,-83.09181
41472,37.94401,-83.24733
41501,37.51436,-82.50890
41503,37.66435,-82.28747
41512,37.25375,-82.47611
41513,37.34392,-82.34414
41514,37.66891,-82.31853
41517,37.19540,-82.57864
41519,37.58404,-82.32157
41522,37.30358,-82.40953
41524,37.41796,-82.23106
41526,37.43333,-82.51077
41527,37.63209,-82.28901
41528,37.54898,-82.13990
41531,37.59298,-82.23268
41534,37.27751,-82.47658
41535,37.59636,-82.27967
41537,37.22262,-82.61374
41538,37.31558,-82.59007
41539,37.50683,-82.32713
41540,37.39094,-82.33487
41543,37.54790,-82.28550
41544,37.59390,-82.17409
41547,37.53605,-82.09074
41548,37.38797,-82.26868
41553,37.47714,-82.16364
41554,37.43777,-82.29197
41555,37.53830,-82.25835
41557,37.48603,-82.41091
41558,37.53858,-82.20922
41559,37.37445,-82.38309
41560,37.39555,-82.57834
41562,37.39868,-82.46368
41563,37.23219,-82.53663
41564,37.60764,-82.36481
41566,37.40339,-82.20144
41567,37.57502,-82.28332
41568,37.49313,-82.08904
41571,37.62754,-82.43557
41572,37.31350,-82.64358
41601,37.60018,-82.72209
